house_price	surface	rooms_in_house	floor_in_house	total_house_floors	agency	address	latitude	longitude	location	is_last_floor	dist
6000	36	1	8	10	True	Липецк,  пр-т имени 60-летия СССР, 45 	52.59604046630435	39.55364041515763	Липецк,  пр-т имени 60-летия СССР, 45 , р-н Октябрьский	False	3.3262857995316346
5500	40	1	4	9	False	Липецк,  ул. Циолковского, 13 	52.61158715	39.5577173201121	Липецк,  ул. Циолковского, 13 , р-н Советский	False	2.748134094964669
20000	50	1	2	5	True	 Липецк, Студенческий городок, проезд Строителей, 10 	52.59604046630435	39.55364041515763	 Липецк, Студенческий городок, проезд Строителей, 10 , р-н Октябрьский	False	3.3262857995316346
8500	38	1	4	10	True	 Липецк, улица Белана, 12, подъезд 1 	52.59604046630435	39.55364041515763	 Липецк, улица Белана, 12, подъезд 1 , р-н Октябрьский	False	3.3262857995316346
8000	50	2	7	9	True	Липецк,  б-р Есенина, 4 	52.59604046630435	39.55364041515763	Липецк,  б-р Есенина, 4 , р-н Октябрьский	False	3.3262857995316346
10000	23	1	4	5	True	Липецк,  Юношеская ул., 23А 	52.58225965	39.46914568458386	Липецк,  Юношеская ул., 23А , р-н Советский	False	9.219757587638693
9500	60	2	7	12	True	Липецк,  ул. М.И. Неделина 	52.6000513	39.5800154	Липецк,  ул. М.И. Неделина , р-н Октябрьский	False	1.5619272601224998
10000	52	2	5	10	True	Липецк,  ул. Вилена Огнева, 2 	52.54052865	39.573896722178645	Липецк,  ул. Вилена Огнева, 2 , р-н Октябрьский	False	7.772510344972676
9000	33	1	3	5	True	Липецк,  пр-т Победы, 10 	52.59604046630435	39.55364041515763	Липецк,  пр-т Победы, 10 , р-н Октябрьский	False	3.3262857995316346
7000	44	2	1	5	False	Липецк,  улица Гагарина 	52.623450500000004	39.56809757905714	Липецк,  улица Гагарина , р-н Правобережный	False	2.6006988135076465
11000	55	2	3	10	True	Липецк,  пр-т Победы, 5А 	52.59604046630435	39.55364041515763	Липецк,  пр-т Победы, 5А , р-н Октябрьский	False	3.3262857995316346
15000	35	1	2	9	False	Липецк,  Полиграфическая ул. 	52.5999863	39.5224447	Липецк,  Полиграфическая ул. , р-н Советский	False	5.214088049683256
15000	36	1	1	4	True	Липецк,  Парковая ул., 7 	52.5816474	39.614624	Липецк,  Парковая ул., 7 , р-н Левобережный	False	3.225163473520046
8500	38	1	17	24	True	 Липецк, улица Славянова, 3 	52.60634305	39.50724167434744	 Липецк, улица Славянова, 3 , р-н Советский	False	6.1564517779865415
11000	43	2	3	3	False	Липецк,  ул. Володи Бачурина, 1 	52.5442269	39.573119254176035	Липецк,  ул. Володи Бачурина, 1 , р-н Октябрьский	True	7.382569061626818
25000	37	1	6	9	False	Липецк,  ул. Качалова, 3 	52.622786000000005	39.57912609999999	Липецк,  ул. Качалова, 3 , р-н Правобережный	False	2.0143293009522467
7000	36	1	8	9	False	Липецк,  пр-т имени 60-летия СССР, 45 	52.59604046630435	39.55364041515763	Липецк,  пр-т имени 60-летия СССР, 45 , р-н Октябрьский	False	3.3262857995316346
9000	32.2	1	7	9	False	Липецк,  ул. Циолковского, 8/1 	52.615335900000005	39.5510331	Липецк,  ул. Циолковского, 8/1 , р-н Советский	False	3.2651217710469624
10000	38	1	4	9	False	Липецк,  б-р Есенина 	52.5867794	39.5279722	Липецк,  б-р Есенина , р-н Октябрьский	False	5.342731217258959
8000	40	1	5	10	True	Липецк,  ул. 8 Марта, 20К4 	52.606487	39.574416	Липецк,  ул. 8 Марта, 20К4 , р-н Советский	False	1.6204133739536277
10000	21	1	5	5	False	Липецк,  ул. Циолковского, 4/2 	52.616263149999995	39.54811170980631	Липецк,  ул. Циолковского, 4/2 , р-н Советский	True	3.4814245823256535
9000	37	1	6	9	True	Липецк,  ул. Мичурина, 38А 	52.5955962	39.57211085463406	Липецк,  ул. Мичурина, 38А , р-н Октябрьский	False	2.2904452710406003
11000	70	3	3	10	True	Липецк,  15-й микрорайон, 19 	52.5970182	39.54402225	Липецк,  15-й микрорайон, 19 , р-н Октябрьский	False	3.8872508897434495
8000	40	1	4	10	True	Липецк,  Политехническая ул., 15 	52.608795650000005	39.50582898638413	Липецк,  Политехническая ул., 15 , р-н Советский	False	6.245849189435565
9000	49	1	9	10	False	Липецк,  ул. Космонавтов, 46/4 	52.618199700000005	39.561313929800676	Липецк,  ул. Космонавтов, 46/4 , р-н Советский	False	2.697427732467187
7500	35	1	1	10	False	Липецк,  ул. Леонтия Кривенкова, 37 	52.5913997	39.514808	Липецк,  ул. Леонтия Кривенкова, 37 , р-н Октябрьский	False	5.962303365733157
6000	36	1	10	10	True	Липецк,  ул. Стаханова, 12 	52.59467175	39.52951765271529	Липецк,  ул. Стаханова, 12 , р-н Октябрьский	True	4.9012872134873255
12000	50	2	2	10	True	Липецк,  ул. Стаханова, 34 	52.58765445	39.5221937	Липецк,  ул. Стаханова, 34 , р-н Октябрьский	False	5.652162386592224
10000	45	2	5	5	True	 Советский район, Липецк, 9-й микрорайон, 17 	52.59604046630435	39.55364041515763	 Советский район, Липецк, 9-й микрорайон, 17 , р-н Советский	True	3.3262857995316346
11000	31	1	6	9	False	Липецк,  ул. Филипченко, 11/3 	52.605059100000005	39.54926007452559	Липецк,  ул. Филипченко, 11/3 , р-н Советский	False	3.3301407310553195
13000	32	1	8	9	False	Липецк,  ул. Зегеля, 27/1 	52.61603465	39.597060400000004	Липецк,  ул. Зегеля, 27/1 , р-н Советский	False	0.806479542754582
8000	36	1	12	14	True	Липецк,  пр-т Победы, 110 	52.59604046630435	39.55364041515763	Липецк,  пр-т Победы, 110 , р-н Октябрьский	False	3.3262857995316346
10000	45.3	2	2	5	True	Липецк,  Липовская ул., 4 	52.6134926	39.58894264863478	Липецк,  Липовская ул., 4 , р-н Советский	False	0.8063489986491303
8000	62	3	7	9	False	Липецк,  ул. Катукова, 36 	52.589752450000006	39.517406371020876	Липецк,  ул. Катукова, 36 , р-н Октябрьский	False	5.860004176090544
12000	49	2	5	5	False	Липецк,  Пролетарская ул., 10 	52.615336	39.606154271042726	Липецк,  Пролетарская ул., 10 , р-н Правобережный	True	0.9110964158242593
9000	40	1	3	5	False	Липецк,  Студёновская ул., 17А 	52.619929150000004	39.621196274332505	Липецк,  Студёновская ул., 17А , р-н Правобережный	False	1.9982645128644267
8000	40	1	3	10	True	Липецк,  ул Котовского, 14 	52.5970024	39.584864621369135	Липецк,  ул Котовского, 14 , р-н Октябрьский	False	1.5881727139399933
8000	34	1	8	10	True	Липецк,  ул. Мистюкова, 4 	52.581308	39.5022308	Липецк,  ул. Мистюкова, 4 , р-н Октябрьский	False	7.176914469176777
13000	60	1	3	9	False	Липецк,  ул. Юных Натуралистов 	52.5980028	39.5659912	Липецк,  ул. Юных Натуралистов , р-н Октябрьский	False	2.4815396817542092
10000	41	1	3	17	False	Липецк,  ул. 50 лет НЛМК, 17А 	52.5874911	39.58076188384845	Липецк,  ул. 50 лет НЛМК, 17А , р-н Октябрьский	False	2.645291250094884
9500	36	1	8	9	True	Липецк,  ул. Водопьянова, 18 	52.5929764	39.54584650533812	Липецк,  ул. Водопьянова, 18 , р-н Октябрьский	False	3.9503703252684987
12000	44	2	1	5	True	Липецк,  Интернациональная ул., 71 	52.617654349999995	39.61102693370875	Липецк,  Интернациональная ул., 71 , р-н Правобережный	False	1.3204175738676815
8000	35	1	5	5	True	Липецк,  ул. Гагарина, 55/2 	52.6162566	39.58976737826275	Липецк,  ул. Гагарина, 55/2 , р-н Советский	True	0.9997911643109876
8000	65	3	8	9	False	Липецк,  Площадь Победы д. 3 А 	52.6040932	39.5737552	Липецк,  Площадь Победы д. 3 А , р-н Октябрьский	False	1.7262274538342846
13000	113	3	1	5	True	Липецк,  ул Энергостроителей 	52.5322876	39.7901714	Липецк,  ул Энергостроителей , р-н Левобережный	False	15.56370828268742
7500	35.4	1	3	5	False	Липецк,  ул. Меркулова, 53 	52.582704050000004	39.531283699999996	Липецк,  ул. Меркулова, 53 , р-н Октябрьский	False	5.375503259109837
8000	33	1	5	10	True	Липецк,  ул Ушинского 7 	52.642765100000005	39.654146652940646	Липецк,  ул Ушинского 7 , р-н Правобережный	False	5.3587852210251805
7000	68	3	2	10	True	Липецк,  ул. Белана, 14 	52.5862385	39.5074866	Липецк,  ул. Белана, 14 , р-н Октябрьский	False	6.62943143834611
16000	72	2	5	9	True	Липецк,  Индустриальная ул., 3 	52.591034699999994	39.56459100187709	Липецк,  Индустриальная ул., 3 , р-н Октябрьский	False	3.007683051137609
30000	65	3	4	10	True	Липецк,  ул. Леонтия Кривенкова, 7 	52.59062835	39.514814879309824	Липецк,  ул. Леонтия Кривенкова, 7 , р-н Октябрьский	False	5.99035453214639
8000	31	1	3	5	False	Липецк,  ул. Космонавтов, 68 	52.6130936	39.55082617505384	Липецк,  ул. Космонавтов, 68 , р-н Советский	False	3.2327867083657886
8500	23	1	3	5	True	Липецк,  пр-т Мира, 5А 	52.59604046630435	39.55364041515763	Липецк,  пр-т Мира, 5А , р-н Левобережный	False	3.3262857995316346
28000	47	2	1	5	True	Липецк,  ул. 8 Марта 	52.606487	39.574416	Липецк,  ул. 8 Марта , р-н Советский	False	1.6204133739536277
25000	18	1	5	5	False	Липецк,  ул. Циолковского, 4/2 	52.616263149999995	39.54811170980631	Липецк,  ул. Циолковского, 4/2 , р-н Советский	True	3.4814245823256535
20000	36	1	2	5	True	Липецк,  ул. Гагарина, 32 	52.61800855	39.6034864	Липецк,  ул. Гагарина, 32 , р-н Правобережный	False	1.0881747461479498
7000	32	1	4	5	False	Липецк,  ул. Гагарина, 117 	52.621984600000005	39.56328446847533	Липецк,  ул. Гагарина, 117 , р-н Советский	False	2.7725460499237506
6500	18	1	5	5	False	Липецк,  Волгоградская ул., 7А 	52.5405733	39.585912505949175	Липецк,  Волгоградская ул., 7А , р-н Октябрьский	True	7.637705689417417
6000	34	1	7	10	False	Липецк,  Жуковского, д. 25 	52.5374827	39.5722579	Липецк,  Жуковского, д. 25 , р-н Октябрьский	False	8.127347318800291
8000	46	2	3	5	True	Липецк,  ул. Механизаторов, 13 	52.587255	39.560923370767895	Липецк,  ул. Механизаторов, 13 , р-н Октябрьский	False	3.4749703839719905
7000	50	2	4	5	True	Липецк,  Пролетарская ул. 	52.6155316	39.6055063	Липецк,  Пролетарская ул. , р-н Правобережный	False	0.9032095664932132
10000	36	1	3	9	True	Липецк,  ул. Жуковского, 13А 	52.537711599999994	39.574766167481975	Липецк,  ул. Жуковского, 13А , р-н Октябрьский	False	8.067511333473153
5500	37	1	2	5	True	Липецк,  ул. 4-й Пятилетки 	52.6204041	39.6200824	Липецк,  ул. 4-й Пятилетки , р-н Правобережный	False	1.973705244443742
